league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,away_points,away_expected_points,away_goals,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_points,home_expected_points,home_goals,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions
ITA-Serie A,2425,2025-01-19 Fiorentina-Torino,2,2024,27565,2025-01-19 11:30:00,110,113,Fiorentina,Torino,TOR,FIO,1,0.45599999999999996,1,0.540016,0.540016,-1.277564,13.210526315789474,3,1,2.3411999999999997,1,1.81758,1.81758,1.277564,8.655172413793103,13
ITA-Serie A,2425,2025-01-19 Inter-Empoli,2,2024,27567,2025-01-19 19:45:00,106,108,Inter,Empoli,EMP,INT,0,0.4075,1,0.412045,0.412045,-1.228055,28.642857142857142,2,3,2.3845,3,1.6401,1.6401,1.228055,6.5,18
ITA-Serie A,2425,2025-01-19 Parma Calcio 1913-Venezia,2,2024,27569,2025-01-19 14:00:00,230,265,Parma Calcio 1913,Venezia,VEN,PAR,1,0.9757,1,1.1784,0.4171,-0.4177489999999999,11.166666666666666,3,1,1.6960000000000002,1,1.59615,0.834849,0.4177489999999999,7.1923076923076925,6
ITA-Serie A,2425,2025-01-19 Verona-Lazio,2,2024,27566,2025-01-19 17:00:00,94,96,Verona,Lazio,LAZ,VER,3,1.7452999999999999,3,1.99415,1.99415,0.50817,10.4,5,0,1.007,0,1.48598,1.48598,-0.50817,14.964285714285714,5
ITA-Serie A,2425,2025-01-20 Como-Udinese,2,2024,27564,2025-01-20 19:45:00,286,99,Como,Udinese,UDI,COM,0,0.497,1,0.847427,0.847427,-0.971613,6.918918918918919,1,3,2.2433,4,1.81904,1.81904,0.971613,13.444444444444445,3
ITA-Serie A,2425,2025-01-24 Torino-Cagliari,2,2024,27578,2025-01-24 19:45:00,113,116,Torino,Cagliari,CAG,TOR,0,0.17809999999999998,0,0.270772,0.270772,-1.9612880000000001,15.2,3,3,2.714,2,2.23206,2.23206,1.9612880000000001,13.38888888888889,4
ITA-Serie A,2425,2025-01-25 Como-Atalanta,2,2024,27581,2025-01-25 14:00:00,286,107,Como,Atalanta,ATA,COM,3,1.6963,2,1.04831,1.04831,0.3439390000000001,13.380952380952381,7,0,0.9747999999999999,1,0.704371,0.704371,-0.3439390000000001,11.818181818181818,7
ITA-Serie A,2425,2025-01-25 Empoli-Bologna,2,2024,27572,2025-01-25 19:45:00,108,97,Empoli,Bologna,BOL,EMP,1,1.3175,1,0.898773,0.898773,0.06478300000000004,6.157894736842105,3,1,1.3151,1,0.83399,0.83399,-0.06478300000000004,8.178571428571429,4
ITA-Serie A,2425,2025-01-25 Napoli-Juventus,2,2024,27577,2025-01-25 17:00:00,105,98,Napoli,Juventus,JUV,NAP,0,0.4491,1,1.02538,1.02538,-0.54894,9.96,5,3,2.3493,2,2.33562,1.57432,0.54894,14.5,7
ITA-Serie A,2425,2025-01-26 AC Milan-Parma Calcio 1913,2,2024,27576,2025-01-26 11:30:00,111,230,AC Milan,Parma Calcio 1913,PAR,MIL,0,0.7424,2,1.85515,1.85515,-0.09474999999999989,20.846153846153847,6,3,2.0219,3,2.7112,1.9499,0.09474999999999989,8.380952380952381,11
ITA-Serie A,2425,2025-01-26 Lazio-Fiorentina,2,2024,27574,2025-01-26 19:45:00,96,110,Lazio,Fiorentina,FIO,LAZ,3,0.8033,2,1.20023,1.20023,-0.8109800000000003,20.733333333333334,3,0,1.9538000000000002,1,2.01121,2.01121,0.8109800000000003,6.739130434782608,16
ITA-Serie A,2425,2025-01-26 Lecce-Inter,2,2024,27575,2025-01-26 17:00:00,243,106,Lecce,Inter,INT,LEC,3,2.6319,4,2.58246,1.82116,1.102157,14.3,6,0,0.2526,0,0.719003,0.719003,-1.102157,9.277777777777779,1
ITA-Serie A,2425,2025-01-26 Udinese-Roma,2,2024,27579,2025-01-26 14:00:00,99,95,Udinese,Roma,ROM,UDI,3,2.6363,2,2.6168,1.0942,0.2890530000000001,15.235294117647058,4,0,0.2459,1,0.805147,0.805147,-0.2890530000000001,13.545454545454545,2
ITA-Serie A,2425,2025-01-27 Genoa-Monza,2,2024,27573,2025-01-27 19:45:00,101,271,Genoa,Monza,MON,GEN,0,0.052899999999999996,0,0.311849,0.311849,-2.244301,9.9375,2,3,2.9128,2,3.31745,2.55615,2.244301,6.142857142857143,3
ITA-Serie A,2425,2025-01-27 Venezia-Verona,2,2024,27580,2025-01-27 17:30:00,265,94,Venezia,Verona,VER,VEN,1,2.494,1,2.17206,2.17206,1.462351,5.470588235294118,6,1,0.337,1,0.709709,0.709709,-1.462351,13.833333333333334,7
ITA-Serie A,2425,2025-01-31 Parma Calcio 1913-Lecce,2,2024,27590,2025-01-31 19:45:00,230,243,Parma Calcio 1913,Lecce,LEC,PAR,3,0.43,3,0.756887,0.756887,-0.4818730000000001,14.866666666666667,2,0,2.3782,1,2.00006,1.23876,0.4818730000000001,26.076923076923077,6
ITA-Serie A,2425,2025-02-01 Atalanta-Torino,2,2024,27584,2025-02-01 17:00:00,107,113,Atalanta,Torino,TOR,ATA,1,0.0807,1,0.629596,0.629596,-1.9603840000000001,22.533333333333335,1,1,2.8719,1,3.35128,2.58998,1.9603840000000001,10.473684210526315,10
ITA-Serie A,2425,2025-02-01 Bologna-Como,2,2024,27585,2025-02-01 19:45:00,97,286,Bologna,Como,COM,BOL,0,0.5647,0,0.640061,0.640061,-1.040939,7.931034482758621,4,3,2.2021,2,1.681,1.681,1.040939,5.0576923076923075,3
ITA-Serie A,2425,2025-02-01 Monza-Verona,2,2024,27589,2025-02-01 14:00:00,271,94,Monza,Verona,VER,MON,3,1.8783,1,0.854806,0.854806,0.575291,8.96875,4,0,0.7326,0,0.279515,0.279515,-0.575291,5.346153846153846,3
ITA-Serie A,2425,2025-02-01 Udinese-Venezia,2,2024,27583,2025-02-01 14:00:00,99,265,Udinese,Venezia,VEN,UDI,0,1.7057,2,1.36255,1.36255,0.4224579999999999,6.851851851851852,3,3,0.9893000000000001,3,0.940092,0.940092,-0.4224579999999999,5.033333333333333,3
ITA-Serie A,2425,2025-02-02 AC Milan-Inter,2,2024,27588,2025-02-02 17:00:00,111,106,AC Milan,Inter,INT,MIL,1,2.0901,1,1.98309,1.98309,0.9387000000000001,10.631578947368421,11,1,0.6669,1,1.04439,1.04439,-0.9387000000000001,15.869565217391305,4
ITA-Serie A,2425,2025-02-02 Fiorentina-Genoa,2,2024,27587,2025-02-02 14:00:00,110,101,Fiorentina,Genoa,GEN,FIO,0,2.3212,1,1.96523,1.96523,1.2697820000000002,11.285714285714286,8,3,0.4843,2,0.695448,0.695448,-1.2697820000000002,9.52,4
ITA-Serie A,2425,2025-02-02 Juventus-Empoli,2,2024,27582,2025-02-02 11:30:00,98,108,Juventus,Empoli,EMP,JUV,0,0.6094999999999999,1,0.94947,0.94947,-1.05812,10.619047619047619,0,3,2.1623,4,2.00759,2.00759,1.05812,5.266666666666667,3
ITA-Serie A,2425,2025-02-02 Roma-Napoli,2,2024,27591,2025-02-02 19:45:00,95,105,Roma,Napoli,NAP,ROM,1,1.2610999999999999,1,0.384749,0.384749,0.02004699999999998,19.266666666666666,4,1,1.2046999999999999,1,0.364702,0.364702,-0.02004699999999998,20.928571428571427,7
ITA-Serie A,2425,2025-02-03 Cagliari-Lazio,2,2024,27586,2025-02-03 19:45:00,116,96,Cagliari,Lazio,LAZ,CAG,3,1.4164,2,1.9337,1.9337,0.10481000000000007,16.818181818181817,5,0,1.3129,1,1.82889,1.82889,-0.10481000000000007,19.38888888888889,4
ITA-Serie A,2425,2025-02-06 Fiorentina-Inter,2,2024,27497,2025-02-06 19:30:00,110,106,Fiorentina,Inter,INT,FIO,0,0.8849,0,0.589261,0.589261,-0.463479,7.944444444444445,10,3,1.7864,3,1.05274,1.05274,0.463479,22.933333333333334,1
ITA-Serie A,2425,2025-02-07 Como-Juventus,2,2024,27592,2025-02-07 17:00:00,286,98,Como,Juventus,JUV,COM,3,1.7717,2,1.32392,0.562618,-0.373074,6.257142857142857,3,0,0.926,1,0.935692,0.935692,0.373074,9.173913043478262,7
ITA-Serie A,2425,2025-02-08 Empoli-AC Milan,2,2024,27594,2025-02-08 17:00:00,108,111,Empoli,AC Milan,MIL,EMP,3,2.3046,2,1.90573,1.90573,1.236942,7.75,9,0,0.49859999999999993,0,0.668788,0.668788,-1.236942,9.464285714285714,4
ITA-Serie A,2425,2025-02-08 Torino-Genoa,2,2024,27599,2025-02-08 17:00:00,113,101,Torino,Genoa,GEN,TOR,1,0.8988,1,0.308682,0.308682,-0.338554,12.391304347826088,2,1,1.6425,1,0.647236,0.647236,0.338554,10.043478260869565,9
ITA-Serie A,2425,2025-02-08 Verona-Atalanta,2,2024,27595,2025-02-08 17:00:00,94,107,Verona,Atalanta,ATA,VER,3,1.6151,5,2.14751,2.14751,0.35907,18.083333333333332,7,0,1.1468,0,1.78844,1.78844,-0.35907,22.529411764705884,4
ITA-Serie A,2425,2025-02-09 Cagliari-Parma Calcio 1913,2,2024,27593,2025-02-09 17:00:00,116,230,Cagliari,Parma Calcio 1913,PAR,CAG,0,1.0971,1,1.15072,1.15072,-0.34560000000000013,8.545454545454545,4,3,1.6263,2,1.49632,1.49632,0.34560000000000013,17.235294117647058,2
ITA-Serie A,2425,2025-02-09 Lazio-Monza,2,2024,27601,2025-02-09 17:00:00,96,271,Lazio,Monza,MON,LAZ,0,0.039400000000000004,1,0.87219,0.110892,-4.319038,21.625,0,3,2.9377,5,4.42993,4.42993,4.319038,10.956521739130435,15
ITA-Serie A,2425,2025-02-09 Lecce-Bologna,2,2024,27597,2025-02-09 17:00:00,243,97,Lecce,Bologna,BOL,LEC,1,1.2963,0,0.8506,0.8506,0.005705000000000071,6.208333333333333,2,1,1.3452000000000002,0,0.844895,0.844895,-0.005705000000000071,11.782608695652174,4
ITA-Serie A,2425,2025-02-09 Napoli-Udinese,2,2024,27598,2025-02-09 19:45:00,105,99,Napoli,Udinese,UDI,NAP,1,0.7841,1,1.28733,1.28733,-0.7914899999999998,33.6,5,1,1.9672999999999998,1,2.07882,2.07882,0.7914899999999998,12.857142857142858,6
ITA-Serie A,2425,2025-02-09 Venezia-Roma,2,2024,27600,2025-02-09 17:00:00,265,95,Venezia,Roma,ROM,VEN,3,2.3648000000000002,1,2.14236,1.38106,0.47587199999999996,8.3,9,0,0.4502,0,0.905188,0.905188,-0.47587199999999996,7.555555555555555,4
ITA-Serie A,2425,2025-02-10 Inter-Fiorentina,2,2024,27596,2025-02-10 19:45:00,106,110,Inter,Fiorentina,FIO,INT,0,0.7194,1,1.03291,0.271614,-1.603646,19.916666666666668,3,3,2.0139,2,1.87526,1.87526,1.603646,7.884615384615385,9
ITA-Serie A,2425,2025-02-14 Bologna-Torino,2,2024,27602,2025-02-14 19:45:00,97,113,Bologna,Torino,TOR,BOL,0,0.40169999999999995,2,1.64846,1.64846,-1.05286,17.615384615384617,4,3,2.4564,3,3.46262,2.70132,1.05286,11.666666666666666,10
ITA-Serie A,2425,2025-02-15 AC Milan-Verona,2,2024,27608,2025-02-15 19:45:00,111,94,AC Milan,Verona,VER,MIL,0,0.2995,0,0.372202,0.372202,-1.503298,13.523809523809524,3,3,2.5381,1,1.8755,1.8755,1.503298,4.411764705882353,11
ITA-Serie A,2425,2025-02-15 Atalanta-Cagliari,2,2024,27603,2025-02-15 14:00:00,107,116,Atalanta,Cagliari,CAG,ATA,1,0.7915,0,0.123294,0.123294,-0.350454,20.384615384615383,2,1,1.6336,0,0.473748,0.473748,0.350454,10.37037037037037,9
ITA-Serie A,2425,2025-02-15 Lazio-Napoli,2,2024,27609,2025-02-15 17:00:00,96,105,Lazio,Napoli,NAP,LAZ,1,0.986,2,0.558588,0.558588,-0.324789,7.676470588235294,7,1,1.6367,2,0.883377,0.883377,0.324789,16.176470588235293,7
ITA-Serie A,2425,2025-02-16 Fiorentina-Como,2,2024,27611,2025-02-16 11:30:00,110,286,Fiorentina,Como,COM,FIO,3,1.7337,2,0.875449,0.875449,0.444234,6.536585365853658,6,0,0.8816999999999999,0,0.431215,0.431215,-0.444234,11.96,5
ITA-Serie A,2425,2025-02-16 Juventus-Inter,2,2024,27610,2025-02-16 19:45:00,98,106,Juventus,Inter,INT,JUV,0,1.9192999999999998,0,2.08504,2.08504,0.7188399999999997,7.3076923076923075,3,3,0.8528,1,1.3662,1.3662,-0.7188399999999997,11.925925925925926,6
ITA-Serie A,2425,2025-02-16 Monza-Lecce,2,2024,27607,2025-02-16 14:00:00,271,243,Monza,Lecce,LEC,MON,1,2.1090999999999998,0,1.10949,1.10949,0.8314180000000001,12.541666666666666,5,1,0.5704,0,0.278072,0.278072,-0.8314180000000001,12.529411764705882,2
ITA-Serie A,2425,2025-02-16 Parma Calcio 1913-Roma,2,2024,27606,2025-02-16 17:00:00,230,95,Parma Calcio 1913,Roma,ROM,PAR,3,2.3765,1,1.41178,1.41178,1.118303,9.294117647058824,5,0,0.4004,0,0.293477,0.293477,-1.118303,21.94736842105263,2
ITA-Serie A,2425,2025-02-16 Udinese-Empoli,2,2024,27604,2025-02-16 14:00:00,99,108,Udinese,Empoli,EMP,UDI,0,1.1052,0,2.47474,2.47474,-0.4304199999999998,9.066666666666666,5,3,1.677,3,2.90516,2.90516,0.4304199999999998,7.230769230769231,10
ITA-Serie A,2425,2025-02-17 Genoa-Venezia,2,2024,27605,2025-02-17 19:45:00,101,265,Genoa,Venezia,VEN,GEN,0,0.3688,0,0.341183,0.341183,-1.259177,6.642857142857143,1,3,2.4232,2,1.60036,1.60036,1.259177,4.555555555555555,5
ITA-Serie A,2425,2025-02-21 Lecce-Udinese,2,2024,27615,2025-02-21 19:45:00,243,99,Lecce,Udinese,UDI,LEC,3,2.3579999999999997,1,1.52436,0.763058,0.278579,9.318181818181818,4,0,0.4293,0,0.484479,0.484479,-0.278579,8.620689655172415,9
ITA-Serie A,2425,2025-02-22 Inter-Genoa,2,2024,27614,2025-02-22 19:45:00,106,101,Inter,Genoa,GEN,INT,0,1.4914999999999998,0,1.51356,1.51356,0.11465999999999998,13.583333333333334,5,3,1.2313999999999998,1,1.3989,1.3989,-0.11465999999999998,12.875,14
ITA-Serie A,2425,2025-02-22 Parma Calcio 1913-Bologna,2,2024,27616,2025-02-22 14:00:00,230,97,Parma Calcio 1913,Bologna,BOL,PAR,0,0.6577999999999999,0,0.698426,0.698426,0.048626999999999976,3.3214285714285716,5,3,2.0789,2,1.4111,0.649799,-0.048626999999999976,24.153846153846153,2
ITA-Serie A,2425,2025-02-22 Torino-AC Milan,2,2024,27618,2025-02-22 17:00:00,113,111,Torino,AC Milan,MIL,TOR,0,2.5364,1,2.18445,1.42315,0.8665669999999999,11.461538461538462,5,3,0.31880000000000003,2,0.556583,0.556583,-0.8665669999999999,15.4375,2
ITA-Serie A,2425,2025-02-22 Venezia-Lazio,2,2024,27619,2025-02-22 14:00:00,265,96,Venezia,Lazio,LAZ,VEN,1,1.1691,0,0.790887,0.790887,-0.20484999999999998,8.526315789473685,9,1,1.4898,0,0.995737,0.995737,0.20484999999999998,9.333333333333334,5
ITA-Serie A,2425,2025-02-23 Cagliari-Juventus,2,2024,27621,2025-02-23 19:45:00,116,98,Cagliari,Juventus,JUV,CAG,3,2.7398000000000002,1,2.20526,2.20526,1.979623,7.791666666666667,4,0,0.1571,0,0.225637,0.225637,-1.979623,27.384615384615383,2
ITA-Serie A,2425,2025-02-23 Como-Napoli,2,2024,27620,2025-02-23 11:30:00,286,105,Como,Napoli,NAP,COM,0,1.9218,1,1.10277,1.10277,0.636167,7.739130434782608,3,3,0.7515000000000001,2,0.466603,0.466603,-0.636167,10.666666666666666,7
ITA-Serie A,2425,2025-02-23 Empoli-Atalanta,2,2024,27612,2025-02-23 17:00:00,108,107,Empoli,Atalanta,ATA,EMP,3,2.6417,5,2.50618,2.50618,1.730237,8.0,6,0,0.2345,0,0.775943,0.775943,-1.730237,17.285714285714285,5
ITA-Serie A,2425,2025-02-23 Verona-Fiorentina,2,2024,27613,2025-02-23 14:00:00,94,110,Verona,Fiorentina,FIO,VER,0,1.9873999999999998,0,1.15567,1.15567,0.7048719999999999,13.8,2,3,0.704,1,0.450798,0.450798,-0.7048719999999999,10.620689655172415,4
ITA-Serie A,2425,2025-02-24 Roma-Monza,2,2024,27617,2025-02-24 19:45:00,95,271,Roma,Monza,MON,ROM,0,0.2118,0,0.332233,0.332233,-1.829857,34.36363636363637,2,3,2.6661,4,2.16209,2.16209,1.829857,14.736842105263158,2
ITA-Serie A,2425,2025-02-27 Bologna-AC Milan,2,2024,27442,2025-02-27 19:45:00,97,111,Bologna,AC Milan,MIL,BOL,0,0.8182,1,1.55538,1.55538,-0.7645400000000002,11.041666666666666,4,3,1.9381,2,2.31992,2.31992,0.7645400000000002,7.222222222222222,5
ITA-Serie A,2425,2025-02-28 Fiorentina-Lecce,2,2024,27624,2025-02-28 19:45:00,110,243,Fiorentina,Lecce,LEC,FIO,0,1.0142,0,1.11638,1.11638,0.43946799999999997,10.434782608695652,3,3,1.6469,1,1.43821,0.676912,-0.43946799999999997,16.4375,4
ITA-Serie A,2425,2025-03-01 Atalanta-Venezia,2,2024,27622,2025-03-01 14:00:00,107,265,Atalanta,Venezia,VEN,ATA,1,0.0595,0,0.359199,0.359199,-2.9863210000000002,12.095238095238095,2,1,2.9047,0,3.34552,3.34552,2.9863210000000002,7.48,11
ITA-Serie A,2425,2025-03-01 Napoli-Inter,2,2024,27629,2025-03-01 17:00:00,105,106,Napoli,Inter,INT,NAP,1,0.3643,1,0.452597,0.452597,-1.2761429999999998,16.58823529411765,4,1,2.4507999999999996,1,1.72874,1.72874,1.2761429999999998,19.272727272727273,17
ITA-Serie A,2425,2025-03-01 Udinese-Parma Calcio 1913,2,2024,27631,2025-03-01 19:45:00,99,230,Udinese,Parma Calcio 1913,PAR,UDI,0,0.37539999999999996,0,0.617812,0.617812,-0.6797880000000001,50.0,2,3,2.4529,1,2.0589,1.2976,0.6797880000000001,16.545454545454547,5
ITA-Serie A,2425,2025-03-02 AC Milan-Lazio,2,2024,27627,2025-03-02 19:45:00,111,96,AC Milan,Lazio,LAZ,MIL,3,2.2253,2,2.53115,1.76985,0.47994000000000003,21.0,9,0,0.5831,1,1.28991,1.28991,-0.47994000000000003,9.16,14
ITA-Serie A,2425,2025-03-02 Bologna-Cagliari,2,2024,27623,2025-03-02 14:00:00,97,116,Bologna,Cagliari,CAG,BOL,0,0.19329999999999997,1,0.68032,0.68032,-0.81639,10.678571428571429,4,3,2.6761,2,2.25801,1.49671,0.81639,8.05,7
ITA-Serie A,2425,2025-03-02 Genoa-Empoli,2,2024,27625,2025-03-02 14:00:00,101,108,Genoa,Empoli,EMP,GEN,1,2.2121,1,1.00977,1.00977,0.7801990000000001,8.310344827586206,8,1,0.4817,1,0.229571,0.229571,-0.7801990000000001,6.133333333333334,2
ITA-Serie A,2425,2025-03-02 Monza-Torino,2,2024,27628,2025-03-02 11:30:00,271,113,Monza,Torino,TOR,MON,3,2.0839,2,1.43219,1.43219,0.8500860000000001,10.3,9,0,0.6541,0,0.582104,0.582104,-0.8500860000000001,17.428571428571427,2
ITA-Serie A,2425,2025-03-02 Roma-Como,2,2024,27630,2025-03-02 17:00:00,95,286,Roma,Como,COM,ROM,0,1.1208,1,1.29634,1.29634,-0.29884,10.5,4,3,1.5969,2,1.59518,1.59518,0.29884,13.703703703703704,9
ITA-Serie A,2425,2025-03-03 Juventus-Verona,2,2024,27626,2025-03-03 19:45:00,98,94,Juventus,Verona,VER,JUV,0,0.2647,0,0.269838,0.269838,-1.705512,40.25,1,3,2.5837000000000003,2,1.97535,1.97535,1.705512,6.470588235294118,17
ITA-Serie A,2425,2025-03-07 Cagliari-Genoa,2,2024,27632,2025-03-07 19:45:00,116,101,Cagliari,Genoa,GEN,CAG,1,1.9078,1,1.43054,1.43054,0.6207109999999999,7.48,3,1,0.8089,1,0.809829,0.809829,-0.6207109999999999,14.411764705882353,3
ITA-Serie A,2425,2025-03-08 Como-Venezia,2,2024,27633,2025-03-08 14:00:00,286,265,Como,Venezia,VEN,COM,1,1.811,1,1.80606,1.04477,-0.22792999999999997,10.074074074074074,4,1,0.887,1,1.2727,1.2727,0.22792999999999997,9.95,9
ITA-Serie A,2425,2025-03-08 Inter-Monza,2,2024,27636,2025-03-08 19:45:00,106,271,Inter,Monza,MON,INT,0,0.19340000000000002,2,0.779109,0.779109,-2.283791,21.833333333333332,0,3,2.7137000000000002,3,3.0629,3.0629,2.283791,6.482758620689655,24
ITA-Serie A,2425,2025-03-08 Lecce-AC Milan,2,2024,27639,2025-03-08 17:00:00,243,111,Lecce,AC Milan,MIL,LEC,3,2.6525,3,3.27991,2.51861,1.3289099999999998,11.6,8,0,0.24739999999999998,2,1.1897,1.1897,-1.3289099999999998,14.954545454545455,6
ITA-Serie A,2425,2025-03-08 Parma Calcio 1913-Torino,2,2024,27641,2025-03-08 14:00:00,230,113,Parma Calcio 1913,Torino,TOR,PAR,1,0.7316,2,0.72136,0.72136,-0.76607,13.8,1,1,1.9904,2,1.48743,1.48743,0.76607,8.625,2
ITA-Serie A,2425,2025-03-09 Empoli-Roma,2,2024,27634,2025-03-09 17:00:00,108,95,Empoli,Roma,ROM,EMP,3,2.9472000000000005,1,2.99912,2.99912,2.9219306,13.235294117647058,7,0,0.028499999999999998,0,0.0771894,0.0771894,-2.9219306,20.61111111111111,2
ITA-Serie A,2425,2025-03-09 Juventus-Atalanta,2,2024,27637,2025-03-09 19:45:00,98,107,Juventus,Atalanta,ATA,JUV,3,2.918,4,3.93513,3.17383,2.233137,20.31578947368421,8,0,0.05,0,0.940693,0.940693,-2.233137,8.434782608695652,6
ITA-Serie A,2425,2025-03-09 Napoli-Fiorentina,2,2024,27640,2025-03-09 14:00:00,105,110,Napoli,Fiorentina,FIO,NAP,0,0.3215,1,1.05617,1.05617,-1.88147,23.75,4,3,2.5469000000000004,2,2.93764,2.93764,1.88147,14.5,16
ITA-Serie A,2425,2025-03-09 Verona-Bologna,2,2024,27635,2025-03-09 11:30:00,94,97,Verona,Bologna,BOL,VER,3,1.4019,2,1.38177,1.38177,0.10075999999999996,4.7407407407407405,6,0,1.2974999999999999,1,1.28101,1.28101,-0.10075999999999996,12.185185185185185,5
ITA-Serie A,2425,2025-03-10 Lazio-Udinese,2,2024,27638,2025-03-10 19:45:00,96,99,Lazio,Udinese,UDI,LAZ,1,1.5493,1,1.23859,1.23859,0.22401000000000004,21.916666666666668,3,1,1.0738,1,1.01458,1.01458,-0.22401000000000004,19.133333333333333,4
ITA-Serie A,2425,2025-03-14 Genoa-Lecce,2,2024,27646,2025-03-14 19:45:00,101,243,Genoa,Lecce,LEC,GEN,0,1.4847000000000001,1,1.20452,0.443225,-0.6171150000000001,9.05,3,3,1.1649,2,1.06034,1.06034,0.6171150000000001,10.958333333333334,4
ITA-Serie A,2425,2025-03-15 AC Milan-Como,2,2024,27647,2025-03-15 17:00:00,111,286,AC Milan,Como,COM,MIL,0,1.0658,1,1.35523,1.35523,-0.3728,8.307692307692308,15,3,1.6802,2,1.72803,1.72803,0.3728,9.307692307692308,5
ITA-Serie A,2425,2025-03-15 Monza-Parma Calcio 1913,2,2024,27642,2025-03-15 14:00:00,271,230,Monza,Parma Calcio 1913,PAR,MON,1,0.9886,1,0.616308,0.616308,-0.31509200000000004,12.26086956521739,5,1,1.6534,1,0.9314,0.9314,0.31509200000000004,24.916666666666668,3
ITA-Serie A,2425,2025-03-15 Torino-Empoli,2,2024,27649,2025-03-15 19:45:00,113,108,Torino,Empoli,EMP,TOR,0,2.1869,0,1.73375,1.73375,1.032679,8.869565217391305,4,3,0.5882000000000001,1,0.701071,0.701071,-1.032679,18.444444444444443,2
ITA-Serie A,2425,2025-03-15 Udinese-Verona,2,2024,27650,2025-03-15 14:00:00,99,94,Udinese,Verona,VER,UDI,3,1.5396,1,0.542985,0.542985,0.22497600000000006,14.380952380952381,3,0,0.9651000000000001,0,0.318009,0.318009,-0.22497600000000006,5.458333333333333,5
ITA-Serie A,2425,2025-03-16 Atalanta-Inter,2,2024,27643,2025-03-16 19:45:00,107,106,Atalanta,Inter,INT,ATA,3,2.4745,2,2.28143,2.28143,1.5993649999999997,10.304347826086957,9,0,0.37570000000000003,0,0.682065,0.682065,-1.5993649999999997,12.363636363636363,7
ITA-Serie A,2425,2025-03-16 Bologna-Lazio,2,2024,27645,2025-03-16 14:00:00,97,96,Bologna,Lazio,LAZ,BOL,0,0.1201,0,0.600718,0.600718,-2.253592,20.066666666666666,2,3,2.8093000000000004,5,2.85431,2.85431,2.253592,9.516129032258064,7
ITA-Serie A,2425,2025-03-16 Fiorentina-Juventus,2,2024,27644,2025-03-16 17:00:00,110,98,Fiorentina,Juventus,JUV,FIO,0,1.3843999999999999,0,0.597644,0.597644,0.08938999999999997,10.947368421052632,6,3,1.1723,3,0.508254,0.508254,-0.08938999999999997,17.789473684210527,1
ITA-Serie A,2425,2025-03-16 Roma-Cagliari,2,2024,27648,2025-03-16 15:00:00,95,116,Roma,Cagliari,CAG,ROM,0,0.8881,0,1.10046,1.10046,-0.5105900000000001,20.42105263157895,4,3,1.8276999999999999,1,1.61105,1.61105,0.5105900000000001,27.22222222222222,6
ITA-Serie A,2425,2025-03-16 Venezia-Napoli,2,2024,27651,2025-03-16 11:30:00,265,105,Venezia,Napoli,NAP,VEN,1,1.5031,0,1.2665,1.2665,0.21954000000000007,7.3125,6,1,1.1869,0,1.04696,1.04696,-0.21954000000000007,8.703703703703704,9
ITA-Serie A,2425,2025-03-29 Como-Empoli,2,2024,27652,2025-03-29 14:00:00,286,108,Como,Empoli,EMP,COM,1,1.2593,1,1.78514,1.78514,-0.15149000000000012,14.521739130434783,4,1,1.4627,1,1.93663,1.93663,0.15149000000000012,11.777777777777779,8
ITA-Serie A,2425,2025-03-29 Juventus-Genoa,2,2024,27659,2025-03-29 17:00:00,98,101,Juventus,Genoa,GEN,JUV,0,0.33340000000000003,0,0.263169,0.263169,-1.245911,7.59375,1,3,2.4691,1,1.50908,1.50908,1.245911,8.866666666666667,4
ITA-Serie A,2425,2025-03-29 Lecce-Roma,2,2024,27657,2025-03-29 19:45:00,243,95,Lecce,Roma,ROM,LEC,3,2.2459999999999996,1,1.90759,1.90759,1.213187,9.55,15,0,0.5504,0,0.694403,0.694403,-1.213187,15.4,5
ITA-Serie A,2425,2025-03-29 Venezia-Bologna,2,2024,27653,2025-03-29 14:00:00,265,97,Venezia,Bologna,BOL,VEN,3,1.8800999999999999,1,1.29589,1.29589,0.612543,5.8,8,0,0.8012999999999999,0,0.683347,0.683347,-0.612543,20.615384615384617,4
ITA-Serie A,2425,2025-03-30 Cagliari-Monza,2,2024,27658,2025-03-30 11:30:00,116,271,Cagliari,Monza,MON,CAG,0,0.5714,0,0.962993,0.962993,-0.9953970000000001,8.05,7,3,2.2124,3,1.95839,1.95839,0.9953970000000001,8.0,5
ITA-Serie A,2425,2025-03-30 Fiorentina-Atalanta,2,2024,27661,2025-03-30 14:00:00,110,107,Fiorentina,Atalanta,ATA,FIO,0,0.5872999999999999,0,0.918743,0.918743,-1.007987,11.045454545454545,5,3,2.1877999999999997,1,1.92673,1.92673,1.007987,36.857142857142854,2
ITA-Serie A,2425,2025-03-30 Inter-Udinese,2,2024,27655,2025-03-30 17:00:00,106,99,Inter,Udinese,UDI,INT,0,0.6612,1,1.3398,1.3398,-0.99807,19.38888888888889,0,3,2.1249000000000002,2,2.33787,2.33787,0.99807,13.733333333333333,12
